gene_name,identifier,variant_category
PADI1,Q9ULC6,0
PADI3,Q9ULW8,0
PADI3,Q9ULW8,0
PADI3,Q9ULW8,2
PADI3,Q9ULW8,0
PADI3,Q9ULW8,0
PADI3,Q9ULW8,1
PADI3,Q9ULW8,1
PADI3,Q9ULW8,1
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI4,Q9UM07,0
PADI6,Q6TGC4,1
PADI6,Q6TGC4,1
PAEP,P09466,0
PAEP,P09466,0
PAFAH1B1,P43034,1
PAFAH1B1,P43034,1
PAFAH1B1,P43034,1
PAFAH1B1,P43034,1
PAFAH1B1,P43034,1
PAFAH1B1,P43034,1
PAFAH1B1,P43034,1
PAFAH1B3,Q15102,0
PAGE1,O75459,0
PAGE2,Q7Z2X7,0
PAGE3,Q5JUK9,0
PAGE3,Q5JUK9,0
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,0
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAH,P00439,1
PAICS,P22234,0
PAICS,P22234,2
PAK1,Q13153,0
PAK1,Q13153,1
PAK1,Q13153,1
PAK3,O75914,1
PAK3,O75914,1
PAK3,O75914,2
PAK4,O96013,0
PAK4,O96013,0
PAK5,Q9P286,0
PAK5,Q9P286,0
PAK5,Q9P286,0
PAK5,Q9P286,2
PAK5,Q9P286,0
PAK5,Q9P286,2
PAK5,Q9P286,0
PAK5,Q9P286,2
PAK5,Q9P286,2
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,2
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,2
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6,Q9NQU5,0
PAK6-AS1,Q8N910,0
PAK6-AS1,Q8N910,0
PAK6-AS1,Q8N910,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,0
PALB2,Q86YC2,1
PALB2,Q86YC2,0
PALD1,Q9ULE6,0
PALD1,Q9ULE6,0
PALD1,Q9ULE6,0
PALLD,Q8WX93,0
PALLD,Q8WX93,0
PALM,O75781,0
PALM3,A6NDB9,0
PALMD,Q9NP74,0
PALMD,Q9NP74,0
PALMD,Q9NP74,0
PAM,P19021,0
PAM16,Q9Y3D7,0
PAM16,Q9Y3D7,1
PAMR1,Q6UXH9,0
PAN2,Q504Q3,0
PAN2,Q504Q3,0
PAN2,Q504Q3,2
PANK2,Q9BZ23,0
PANK2,Q9BZ23,0
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,2
PANK2,Q9BZ23,0
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,1
PANK2,Q9BZ23,2
PANK2,Q9BZ23,2
PANK2,Q9BZ23,2
PANK2,Q9BZ23,2
PANK4,Q9NVE7,0
PANK4,Q9NVE7,0
PANK4,Q9NVE7,2
PANX1,Q96RD7,0
PANX1,Q96RD7,0
PANX1,Q96RD7,2
PANX1,Q96RD7,1
PANX1,Q96RD7,1
PANX2,Q96RD6,2
PANX3,Q96QZ0,0
PANX3,Q96QZ0,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPLN,O95428,0
PAPPA,Q13219,0
PAPPA,Q13219,0
PAPPA,Q13219,0
PAPPA,Q13219,0
PAPPA2,Q9BXP8,0
PAPPA2,Q9BXP8,0
PAPPA2,Q9BXP8,1
PAPSS1,O43252,0
PAPSS1,O43252,0
PAPSS2,O95340,0
PAPSS2,O95340,0
PAPSS2,O95340,0
PAPSS2,O95340,0
PAPSS2,O95340,1
PAPSS2,O95340,1
PAPSS2,O95340,1
PAPSS2,O95340,0
PAPSS2,O95340,1
PAQR5,Q9NXK6,0
PAQR7,Q86WK9,0
PAQR7,Q86WK9,0
PARD3,Q8TEW0,0
PARD3,Q8TEW0,0
PARD3,Q8TEW0,2
PARD3,Q8TEW0,1
PARD3,Q8TEW0,1
PARD3B,Q8TEW8,0
PARD3B,Q8TEW8,0
PARD3B,Q8TEW8,0
PARD3B,Q8TEW8,0
PARD6A,Q9NPB6,0
PARK7,Q99497,1
PARK7,Q99497,1
PARK7,Q99497,0
PARK7,Q99497,1
PARK7,Q99497,1
PARK7,Q99497,0
PARK7,Q99497,1
PARK7,Q99497,0
PARK7,Q99497,2
PARK7,Q99497,1
PARK7,Q99497,2
PARL,Q9H300,0
PARL,Q9H300,0
PARM1,Q6UWI2,0
PARN,O95453,1
PARN,O95453,1
PARP1,P09874,0
PARP1,P09874,0
PARP1,P09874,0
PARP1,P09874,0
PARP1,P09874,0
PARP1,P09874,2
PARP1,P09874,0
PARP1,P09874,0
PARP10,Q53GL7,0
PARP10,Q53GL7,0
PARP10,Q53GL7,0
PARP12,Q9H0J9,0
PARP12,Q9H0J9,0
PARP12,Q9H0J9,0
PARP15,Q460N3,0
PARP15,Q460N3,0
PARP15,Q460N3,0
PARP16,Q8N5Y8,0
PARP2,Q9UGN5,0
PARP2,Q9UGN5,0
PARP2,Q9UGN5,0
PARP2,Q9UGN5,0
PARP2,Q9UGN5,0
PARP2,Q9UGN5,0
PARP3,Q9Y6F1,0
PARP3,Q9Y6F1,0
PARP3,Q9Y6F1,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP4,Q9UKK3,0
PARP8,Q8N3A8,2
PARP9,Q8IXQ6,0
PARP9,Q8IXQ6,0
PARP9,Q8IXQ6,0
PARP9,Q8IXQ6,0
PARPBP,Q9NWS1,0
PARS2,Q7L3T8,0
PARS2,Q7L3T8,0
PARS2,Q7L3T8,2
PARS2,Q7L3T8,2
PARS2,Q7L3T8,2
PARS2,Q7L3T8,2
PARS2,Q7L3T8,2
PARS2,Q7L3T8,2
PARVB,Q9HBI1,0
PARVB,Q9HBI1,0
PASD1,Q8IV76,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,2
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PASK,Q96RG2,0
PATE1,Q8WXA2,0
PATE1,Q8WXA2,0
PATE3,B3GLJ2,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATJ,Q8NI35,0
PATL2,C9JE40,0
PATL2,C9JE40,1
PATL2,C9JE40,1
PATL2,C9JE40,2
PATL2,C9JE40,2
PATL2,C9JE40,2
PATZ1,Q9HBE1,0
PAWR,Q96IZ0,0
PAWR,Q96IZ0,0
PAWR,Q96IZ0,0
PAWR,Q96IZ0,0
PAX1,P15863,2
PAX1,P15863,0
PAX1,P15863,0
PAX1,P15863,0
PAX1,P15863,1
PAX2,Q02962,1
PAX2,Q02962,0
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,0
PAX2,Q02962,1
PAX2,Q02962,0
PAX2,Q02962,2
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX2,Q02962,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,0
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,1
PAX3,P23760,2
PAX3,P23760,1
PAX3,P23760,1
PAX4,O43316,0
PAX4,O43316,1
PAX4,O43316,1
PAX4,O43316,1
PAX4,O43316,1
PAX4,O43316,0
PAX4,O43316,0
PAX4,O43316,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,1
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX5,Q02548,0
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,0
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,2
PAX6,P26367,1
PAX6,P26367,0
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,2
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,1
PAX6,P26367,2
PAX6,P26367,0
PAX6,P26367,1
PAX6,P26367,2
PAX7,P23759,1
PAX8,Q06710,1
PAX8,Q06710,1
PAX8,Q06710,1
PAX8,Q06710,1
PAX8,Q06710,0
PAX9,P55771,1
PAX9,P55771,0
PAXBP1,Q9Y5B6,2
PAXIP1,Q6ZW49,0
PBK,Q96KB5,0
PBK,Q96KB5,0
PBK,Q96KB5,0
PBLD,P30039,0
PBLD,P30039,0
PBLD,P30039,0
PBOV1,Q9GZY1,0
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBRM1,Q86U86,0
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBRM1,Q86U86,0
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBRM1,Q86U86,0
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBRM1,Q86U86,0
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBRM1,Q86U86,0
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,2
PBRM1,Q86U86,0
PBX1,P40424,0
PBX4,Q9BYU1,2
PBX4,Q9BYU1,0
PBX4,Q9BYU1,0
PBXIP1,Q96AQ6,0
PBXIP1,Q96AQ6,0
PC,P11498,1
PC,P11498,1
PC,P11498,1
PC,P11498,1
PC,P11498,0
PC,P11498,1
PC,P11498,1
PC,P11498,1
PC,P11498,1
PC,P11498,1
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,1
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,2
PCARE,A6NGG8,1
PCARE,A6NGG8,0
PCARE,A6NGG8,1
PCARE,A6NGG8,1
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,0
PCARE,A6NGG8,2
PCBD1,P61457,1
PCBD1,P61457,1
PCBD1,P61457,2
PCBD1,P61457,1
PCBP4,P57723,0
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,0
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,1
PCCA,P05165,0
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,0
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,0
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,1
PCCB,P05166,0
PCDH1,Q08174,0
PCDH1,Q08174,0
PCDH1,Q08174,0
PCDH11X,Q9BZA7,2
PCDH11X,Q9BZA7,0
PCDH11Y,Q9BZA8,0
PCDH11Y,Q9BZA8,0
PCDH11Y,Q9BZA8,0
PCDH12,Q9NPG4,0
PCDH12,Q9NPG4,0
PCDH12,Q9NPG4,0
PCDH12,Q9NPG4,2
PCDH12,Q9NPG4,2
PCDH12,Q9NPG4,2
PCDH15,Q96QU1,1
PCDH15,Q96QU1,1
PCDH15,Q96QU1,0
PCDH15,Q96QU1,0
PCDH15,Q96QU1,0
PCDH15,Q96QU1,0
PCDH15,Q96QU1,0
PCDH15,Q96QU1,1
PCDH15,Q96QU1,1
PCDH15,Q96QU1,0
PCDH15,Q96QU1,0
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,0
PCDH19,Q8TAB3,0
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,0
PCDH19,Q8TAB3,0
PCDH19,Q8TAB3,0
PCDH19,Q8TAB3,0
PCDH19,Q8TAB3,1
PCDH19,Q8TAB3,2
PCDH19,Q8TAB3,1
PCDH20,Q8N6Y1,2
PCDH8,O95206,0
PCDH8,O95206,0
PCDH8,O95206,0
PCDH8,O95206,2
PCDH8,O95206,0
PCDHA1,Q9Y5I3,0
PCDHA1,Q9Y5I3,0
PCDHA1,Q9Y5I3,0
PCDHA1,Q9Y5I3,0
PCDHA10,Q9Y5I2,0
PCDHA10,Q9Y5I2,0
PCDHA10,Q9Y5I2,0
PCDHA11,Q9Y5I1,0
PCDHA11,Q9Y5I1,0
PCDHA2,Q9Y5H9,0
PCDHA2,Q9Y5H9,0
PCDHA2,Q9Y5H9,0
PCDHA3,Q9Y5H8,0
PCDHA3,Q9Y5H8,0
PCDHA3,Q9Y5H8,0
PCDHA3,Q9Y5H8,0
PCDHA3,Q9Y5H8,0
PCDHA4,Q9UN74,0
PCDHA4,Q9UN74,0
PCDHA5,Q9Y5H7,0
PCDHA6,Q9UN73,0
PCDHA7,Q9UN72,0
PCDHA7,Q9UN72,0
PCDHA8,Q9Y5H6,0
PCDHA8,Q9Y5H6,0
PCDHA8,Q9Y5H6,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHA9,Q9Y5H5,0
PCDHAC1,Q9H158,0
PCDHB1,Q9Y5F3,0
PCDHB1,Q9Y5F3,0
PCDHB1,Q9Y5F3,0
PCDHB1,Q9Y5F3,0
PCDHB1,Q9Y5F3,0
PCDHB1,Q9Y5F3,0
PCDHB1,Q9Y5F3,0
PCDHB11,Q9Y5F2,0
PCDHB11,Q9Y5F2,0
PCDHB11,Q9Y5F2,0
PCDHB12,Q9Y5F1,0
PCDHB12,Q9Y5F1,0
PCDHB13,Q9Y5F0,0
PCDHB15,Q9Y5E8,0
PCDHB15,Q9Y5E8,0
PCDHB15,Q9Y5E8,2
PCDHB15,Q9Y5E8,2
PCDHB16,Q9NRJ7,0
PCDHB16,Q9NRJ7,0
PCDHB16,Q9NRJ7,0
PCDHB16,Q9NRJ7,0
PCDHB16,Q9NRJ7,0
PCDHB2,Q9Y5E7,0
PCDHB2,Q9Y5E7,0
PCDHB2,Q9Y5E7,0
PCDHB3,Q9Y5E6,0
PCDHB3,Q9Y5E6,0
PCDHB3,Q9Y5E6,0
PCDHB4,Q9Y5E5,0
PCDHB4,Q9Y5E5,0
PCDHB4,Q9Y5E5,0
PCDHB4,Q9Y5E5,0
PCDHB4,Q9Y5E5,0
PCDHB5,Q9Y5E4,0
PCDHB5,Q9Y5E4,0
PCDHB6,Q9Y5E3,0
PCDHB6,Q9Y5E3,0
PCDHB6,Q9Y5E3,0
PCDHB6,Q9Y5E3,0
PCDHB6,Q9Y5E3,0
PCDHB6,Q9Y5E3,0
PCDHB7,Q9Y5E2,0
PCDHB7,Q9Y5E2,0
PCDHB7,Q9Y5E2,0
PCDHB7,Q9Y5E2,0
PCDHB7,Q9Y5E2,0
PCDHB7,Q9Y5E2,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB8,Q9UN66,0
PCDHB9,Q9Y5E1,0
PCDHB9,Q9Y5E1,0
PCDHB9,Q9Y5E1,0
PCDHB9,Q9Y5E1,0
PCDHB9,Q9Y5E1,0
PCDHB9,Q9Y5E1,0
PCDHGA1,Q9Y5H4,0
PCDHGA1,Q9Y5H4,0
PCDHGA10,Q9Y5H3,0
PCDHGA10,Q9Y5H3,0
PCDHGA10,Q9Y5H3,2
PCDHGA11,Q9Y5H2,0
PCDHGA2,Q9Y5H1,0
PCDHGA3,Q9Y5H0,0
PCDHGA3,Q9Y5H0,0
PCDHGA3,Q9Y5H0,0
PCDHGA4,Q9Y5G9,0
PCDHGA4,Q9Y5G9,0
PCDHGA4,Q9Y5G9,0
PCDHGA6,Q9Y5G7,0
PCDHGA7,Q9Y5G6,0
PCDHGA7,Q9Y5G6,0
PCDHGA7,Q9Y5G6,0
PCDHGA8,Q9Y5G5,0
PCDHGA8,Q9Y5G5,0
PCDHGA9,Q9Y5G4,0
PCDHGB2,Q9Y5G2,0
PCDHGB2,Q9Y5G2,0
PCDHGB2,Q9Y5G2,0
PCDHGB3,Q9Y5G1,0
PCDHGB3,Q9Y5G1,0
PCDHGB3,Q9Y5G1,0
PCDHGB5,Q9Y5G0,0
PCDHGB6,Q9Y5F9,0
PCDHGB6,Q9Y5F9,0
PCDHGB6,Q9Y5F9,0
PCDHGB7,Q9Y5F8,0
PCDHGC5,Q9Y5F6,0
PCDHGC5,Q9Y5F6,0
PCED1A,Q9H1Q7,0
PCED1B,Q96HM7,0
PCF11,O94913,0
PCF11,O94913,0
PCF11,O94913,0
PCGF2,P35227,1
PCGF2,P35227,1
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,0
PCK1,P35558,1
PCK1,P35558,2
PCK2,Q16822,0
PCK2,Q16822,0
PCK2,Q16822,0
PCK2,Q16822,0
PCLAF,Q15004,0
PCLO,Q9Y6V0,0
PCLO,Q9Y6V0,0
PCM1,Q15154,0
PCM1,Q15154,0
PCM1,Q15154,0
PCM1,Q15154,0
PCM1,Q15154,0
PCM1,Q15154,0
